size_sqm,bedrooms,location,price
204.99,8,Downtown,796641.0
173.25,7,Industrial,331295.34
196.81,7,Suburban,462047.4
71.08,3,City Center,250902.6
122.85,5,Downtown,472032.52
68.26,3,Suburban,170222.39
92.17,5,City Center,330899.61
83.27,2,Rural,107209.92
169.58,6,Suburban,399609.72
104.15,4,Rural,137091.81
162.74,7,Downtown,629729.11
144.16,5,Industrial,268502.25
212.15,8,Downtown,829653.43
60.82,3,Suburban,150609.46
170.37,7,Rural,247710.33
165.86,7,Rural,240662.63
81.06,3,City Center,279831.54
160.29,7,Downtown,638951.67
133.45,5,Downtown,514565.29
110.9,5,Suburban,274206.9
87.04,3,Rural,119879.58
91.24,3,Suburban,211470.24
201.99,8,Suburban,483957.97
120.03,5,Rural,171882.31
151.29,6,Suburban,372154.4
88.36,4,Rural,124921.02
88.81,3,Suburban,206682.76
163.28,7,Industrial,310007.09
66.02,1,Suburban,148417.9
103.39,4,Suburban,253332.9
121.36,5,Industrial,224104.64
124.45,5,Downtown,483895.16
112.84,5,Rural,164467.27
135.83,5,City Center,448623.37
147.71,6,Industrial,274212.35
149.39,5,Downtown,580662.26
80.57,2,Suburban,181370.7
108.63,5,Downtown,433012.29
167.79,7,Industrial,329703.77
155.79,7,Suburban,380433.78
65.09,2,Downtown,240910.68
134.06,6,City Center,453867.59
40.87,1,Rural,56610.99
121.88,5,Rural,176971.4
195.91,8,Industrial,379741.02
82.08,3,Suburban,193324.58
86.63,3,Suburban,209918.16
150.56,7,Rural,215007.19
58.29,3,Downtown,234165.79
94.69,3,Suburban,212187.6
143.86,5,City Center,476974.94
94.63,4,City Center,315849.7
110.56,5,Suburban,278328.4
149.77,7,Suburban,369163.86
136.86,5,Rural,178922.84
130.67,5,Industrial,239874.1
106.44,5,Rural,150729.11
134.8,5,Industrial,256374.67
115.05,5,City Center,398117.08
138.31,5,Industrial,259696.34
100.12,5,Rural,155773.72
112.7,4,Suburban,271855.48
80.4,4,Industrial,152761.53
118.6,5,Rural,171421.7
87.56,4,City Center,295866.9
75.44,2,Industrial,130292.21
130.35,4,City Center,434547.34
128.51,5,City Center,426317.77
151.31,6,Downtown,597549.32
102.75,4,Industrial,185454.47
136.32,5,Rural,189709.11
142.03,6,Industrial,269720.85
137.79,6,Industrial,274572.43
86.97,3,City Center,288037.56
125.97,5,City Center,435966.62
134.57,5,City Center,453203.84
120.29,5,City Center,403923.42
36.54,2,Rural,65986.89
126.42,5,Suburban,311293.17
208.5,8,Downtown,810622.35
105.6,5,City Center,359348.29
90.88,3,City Center,310058.75
134.93,6,Downtown,532247.8
132.5,6,City Center,453442.39
167.71,7,Suburban,407145.81
69.69,3,Industrial,129105.91
149.26,5,Downtown,568014.24
143.62,5,Rural,185582.88
114.31,5,Downtown,450647.48
133.55,6,Suburban,330958.99
161.18,7,Rural,239812.3
154.89,7,Industrial,304017.92
74.28,3,City Center,257812.68
152.81,7,Downtown,608989.15
117.41,5,Rural,159426.46
122.91,5,Downtown,474826.37
122.93,5,Industrial,244383.82
113.99,5,Downtown,444833.98
167.67,7,Rural,242294.3
116.65,4,Suburban,264106.56
75.22,2,Rural,102936.15
104.26,4,Downtown,395572.82
127.15,4,Industrial,221105.68
169.17,7,City Center,578821.77
144.12,6,City Center,502009.36
85.98,4,Industrial,162407.88
219.41,8,Downtown,857058.59
130.59,6,Industrial,262282.52
171.02,8,Downtown,676280.7
113.93,5,Rural,165130.42
141.33,6,Suburban,338071.74
153.58,6,Downtown,593676.59
168.73,7,City Center,578542.37
162.29,6,City Center,552111.2
154.89,6,Suburban,369832.76
107.4,5,Downtown,415987.86
97.13,5,Suburban,239238.32
133.3,5,Rural,182808.3
157.33,6,Suburban,375638.25
111.09,4,Rural,155622.17
162.61,7,City Center,554354.64
178.1,7,Rural,254937.67
83.35,3,Downtown,323346.07
86.52,4,Downtown,344524.1
114.38,5,Downtown,443514.49
132.3,6,Downtown,518445.77
99.02,4,Industrial,192348.98
174.09,7,Rural,245717.11
136.96,6,Downtown,533225.36
121.58,4,Suburban,274230.76
62.56,2,Suburban,150882.24
67.37,2,Industrial,121965.05
131.24,5,Rural,171941.37
34.7,1,Rural,38044.17
160.51,7,Rural,228690.5
113.67,5,Industrial,217346.77
249.72,8,Rural,333027.72
212.32,8,Rural,292954.65
112.74,5,Downtown,436846.13
115.75,4,Rural,156451.52
159.82,6,Downtown,628987.41
188.13,8,Downtown,737818.17
54.48,2,Rural,72596.84
48.54,2,Suburban,109640.96
95.12,4,City Center,327905.82
143.31,6,Suburban,338833.01
139.87,7,Rural,208408.94
162.79,7,Rural,239891.86
72.01,3,Suburban,166484.2
30.0,1,Rural,41928.0
154.32,6,Downtown,593376.99
86.87,3,Industrial,155642.22
39.26,2,Rural,61541.49
125.8,4,Rural,162632.55
151.73,5,Suburban,351208.06
115.12,4,Downtown,439852.0
101.69,4,Suburban,244094.13
113.63,4,Suburban,260883.02
105.18,5,Rural,161205.69
66.08,2,Downtown,241287.4
91.41,3,Rural,122993.77
140.85,6,Rural,205008.2
132.87,5,Rural,184373.14
126.72,6,Rural,184930.39
80.19,4,Industrial,160262.09
112.74,4,City Center,386552.62
32.92,1,Downtown,123482.89
127.14,5,Industrial,233787.6
177.15,6,City Center,589589.92
61.03,2,City Center,202314.14
96.56,4,City Center,334702.68
133.16,6,Industrial,265392.41
170.11,7,Downtown,673605.97
102.07,4,Suburban,238006.03
92.31,3,City Center,307590.96
41.24,2,Suburban,111383.15
124.14,5,Suburban,298597.05
201.68,8,Rural,278393.04
131.09,5,Suburban,310704.68
119.11,5,Rural,178982.84
132.88,6,Downtown,529477.52
119.56,4,Downtown,461785.12
87.48,3,Rural,122795.43
152.93,6,Downtown,595462.19
129.03,5,City Center,431979.38
120.7,5,Downtown,473790.86
80.99,4,Rural,130073.36
172.14,7,City Center,585806.95
146.59,6,Suburban,358821.22
97.88,4,Suburban,232026.33
160.07,6,Suburban,381412.99
100.1,5,Rural,155516.17
88.72,3,Suburban,210525.72
89.61,4,Downtown,346545.56
49.16,3,Suburban,129806.52
138.86,5,Industrial,249415.54
46.75,2,Industrial,93561.31
70.86,3,Suburban,176723.49
36.98,2,Suburban,102606.96
116.56,5,Industrial,233943.82
113.99,4,Suburban,266095.36
106.93,5,City Center,379438.45
78.3,4,Industrial,151091.34
73.11,2,Rural,96283.65
138.57,5,Industrial,254887.19
97.98,4,Downtown,385471.73
132.65,6,City Center,462816.0
84.59,3,Rural,122245.05
127.24,5,Suburban,303474.02
172.13,7,Downtown,673784.93
143.45,5,Downtown,545526.21
103.5,4,City Center,354898.34
130.29,5,Rural,184362.96
110.37,4,Downtown,426853.88
120.32,4,Rural,155256.21
106.98,3,Rural,142985.56
113.43,4,Downtown,427890.07
128.48,6,Rural,186727.73
80.27,4,City Center,271401.96
79.36,4,Downtown,311453.96
64.46,2,City Center,207921.89
55.99,2,City Center,186619.47
71.31,3,Rural,108466.69
126.38,5,Rural,171634.5
84.29,4,Downtown,341342.75
140.54,5,Suburban,335819.16
121.39,4,Downtown,460015.92
41.26,2,City Center,139552.49
146.2,6,Rural,207085.02
152.43,6,City Center,523225.84
80.25,3,Industrial,143886.24
136.81,6,Industrial,261986.49
85.74,3,City Center,282598.21
123.91,5,Suburban,301447.63
69.42,3,Suburban,165513.13
48.28,2,Downtown,185409.1
104.69,4,Downtown,410581.59
115.05,5,Downtown,452056.95
104.09,4,Rural,137819.81
72.64,3,Suburban,179502.56
104.0,4,City Center,360385.11
130.77,6,Industrial,261625.69
118.2,5,Suburban,280753.56
127.3,5,Suburban,302774.08
93.2,4,Suburban,229442.78
166.87,6,Downtown,653138.51
72.95,2,Rural,89999.07
139.5,6,City Center,472693.24
167.28,7,Downtown,662186.75
139.24,5,Rural,189089.32
111.9,4,Suburban,259766.06
98.87,4,Rural,141324.12
161.44,6,Downtown,630550.27
63.08,3,Suburban,153846.01
81.2,4,Downtown,329725.6
104.1,4,City Center,350654.07
169.51,7,Suburban,405517.3
135.19,5,Rural,181577.71
81.28,4,Downtown,325764.59
107.59,5,Industrial,214187.54
95.43,3,Rural,134823.07
91.61,4,Rural,124218.44
159.16,6,Suburban,370784.16
65.13,2,Rural,77818.27
184.35,8,Downtown,720033.32
153.13,6,Industrial,280983.78
163.63,6,City Center,551130.4
101.48,4,Industrial,201214.63
114.0,4,Downtown,447080.3
62.67,3,Suburban,151858.85
99.01,5,Downtown,394744.26
139.75,5,Rural,188460.19
171.84,6,Suburban,400357.04
75.71,2,City Center,256868.18
105.38,4,City Center,362588.29
113.95,4,Downtown,448612.11
64.17,3,Rural,87149.43
143.65,6,City Center,493746.91
91.04,3,Industrial,171226.58
112.18,4,Suburban,257183.77
101.92,4,Industrial,187979.04
88.43,4,City Center,309229.38
119.72,5,City Center,417555.6
111.38,4,Downtown,426487.66
105.13,4,Downtown,399681.9
90.86,4,Suburban,217443.07
132.78,5,Downtown,508242.45
186.14,7,Rural,258417.69
125.6,5,Suburban,294724.98
159.84,6,Rural,224529.73
64.39,3,Downtown,250504.93
126.31,5,Suburban,298205.92
76.11,2,City Center,246869.8
60.92,2,Industrial,112857.5
90.43,4,City Center,302909.43
167.68,7,Rural,244583.97
158.0,6,City Center,539118.9
129.72,5,City Center,430882.57
58.69,3,Industrial,116648.97
112.15,4,Industrial,202087.16
132.07,4,City Center,427271.0
127.02,5,Industrial,236970.17
46.25,2,City Center,166547.77
84.39,3,Suburban,196045.57
117.44,6,City Center,413635.67
141.45,6,Downtown,556908.73
32.15,1,Industrial,62364.33
113.52,4,Industrial,217285.56
125.72,5,Rural,179163.95
153.98,6,Rural,205818.48
147.71,6,Downtown,582126.06
143.3,6,Industrial,267307.28
88.0,3,Industrial,165881.57
43.68,1,Rural,63118.91
104.28,4,Rural,145409.89
160.07,7,City Center,548398.82
175.74,7,Industrial,333929.27
148.42,6,Industrial,283927.95
137.17,5,City Center,454677.9
135.19,6,Industrial,262404.38
97.76,4,Downtown,389483.38
114.8,5,Rural,166623.59
186.76,7,Rural,258857.78
82.3,3,Rural,115864.68
184.59,7,Suburban,437066.3
107.12,4,Downtown,406871.06
173.02,7,Downtown,675764.5
63.73,2,City Center,206173.2
143.44,6,Suburban,340937.34
90.53,4,Industrial,181860.79
63.39,2,Downtown,245625.59
128.74,5,Suburban,316669.72
160.38,6,Suburban,382852.74
86.2,4,Downtown,349116.2
60.04,2,City Center,192447.08
116.33,5,Suburban,291734.42
116.5,6,Rural,182375.59
141.93,5,Suburban,326891.57
157.98,5,Industrial,277986.67
117.62,5,Downtown,457305.87
194.22,8,Industrial,379414.2
128.97,5,City Center,442137.17
106.14,4,Rural,149386.94
55.54,2,Downtown,220982.57
109.49,4,Suburban,260767.24
106.54,5,Rural,152129.52
158.41,6,Suburban,383186.38
138.5,5,City Center,469603.03
72.83,2,Downtown,282083.32
126.89,5,City Center,435507.53
146.86,6,City Center,504976.74
181.12,7,City Center,608819.76
155.5,6,City Center,521021.48
150.43,6,Suburban,360642.73
122.4,5,Industrial,237704.16
135.53,5,Suburban,315101.96
169.98,6,Rural,229054.2
66.69,4,City Center,244052.71
106.02,4,Rural,152837.43
89.1,3,Suburban,210420.5
135.17,6,City Center,464637.37
169.21,8,Suburban,420516.77
96.12,4,City Center,328222.09
30.0,1,Suburban,71174.0
103.51,4,Downtown,394828.1
156.54,6,Industrial,295113.42
141.51,6,Industrial,275456.79
137.13,6,City Center,461772.35
108.8,5,Downtown,420882.94
68.84,3,Rural,106224.77
140.61,6,Downtown,551109.21
86.63,3,City Center,292167.18
207.36,8,Downtown,810893.54
142.82,5,Rural,192766.29
96.77,4,City Center,331213.2
95.54,4,Industrial,192956.89
116.28,4,Downtown,456615.81
110.42,4,Industrial,201636.88
164.67,7,Industrial,307532.03
127.46,5,Suburban,296607.29
90.73,4,Rural,139370.73
195.62,8,Downtown,759498.7
121.97,5,Industrial,234759.5
150.75,6,Industrial,284599.38
95.67,4,Rural,142201.94
134.52,5,Industrial,249934.94
132.44,5,Industrial,251731.6
44.41,2,Industrial,89327.04
200.61,8,Industrial,374536.51
171.63,8,Suburban,423882.56
104.11,4,Suburban,247355.37
75.91,4,City Center,272034.63
133.9,5,Downtown,512367.63
123.47,6,Rural,189453.91
134.23,6,City Center,466595.27
127.66,5,Suburban,300420.19
140.25,6,Suburban,339914.28
177.89,7,Suburban,431862.46
142.72,6,City Center,493648.38
78.01,3,Suburban,189557.56
174.5,7,City Center,590979.54
185.62,8,Suburban,444612.17
246.08,8,Industrial,458530.4
75.06,3,Industrial,150791.36
129.72,5,Downtown,508143.48
36.72,2,Suburban,100499.1
142.13,5,Downtown,551755.88
98.07,4,City Center,343509.96
196.94,8,Downtown,773696.41
89.02,3,Suburban,200047.8
52.43,3,City Center,181521.04
101.15,4,City Center,335632.35
40.98,2,Industrial,89211.73
150.04,5,City Center,496662.93
37.4,1,City Center,116856.03
121.14,5,Downtown,475239.06
36.89,2,City Center,123130.58
107.19,5,Rural,154479.09
185.74,7,Industrial,345857.69
134.43,6,Industrial,255558.87
85.46,4,City Center,290616.77
118.75,5,Downtown,457570.51
120.72,5,Industrial,224937.01
138.91,5,Industrial,248407.82
65.33,3,Rural,101251.67
143.7,5,City Center,472468.07
30.0,1,Industrial,51805.0
94.8,4,Industrial,184134.93
100.47,4,Industrial,192697.57
145.33,6,Industrial,271044.61
120.91,5,Downtown,474261.32
63.78,2,Suburban,137811.96
80.6,2,Rural,102251.27
127.95,5,Downtown,487859.2
116.84,5,Rural,174555.31
96.84,3,Industrial,182307.55
100.77,3,Rural,136120.65
147.85,6,City Center,507129.16
99.29,4,City Center,334876.89
116.48,5,Suburban,287432.7
206.8,8,Suburban,489679.93
63.05,3,Rural,83286.69
45.93,1,Downtown,167576.02
151.34,6,Downtown,594757.55
92.85,4,Industrial,172488.42
107.27,5,Downtown,417846.75
88.75,3,Suburban,207116.49
109.61,5,Downtown,436189.98
183.94,8,Industrial,353652.29
152.09,6,City Center,520439.42
154.49,6,Downtown,604749.29
63.35,2,Downtown,232378.21
73.95,3,Suburban,184324.7
30.0,1,Rural,49416.0
87.62,3,City Center,295993.3
158.27,7,Rural,225912.13
140.68,6,Industrial,278510.79
111.14,5,Industrial,215362.2
119.11,5,Rural,173523.99
92.44,4,Suburban,216763.16
128.19,5,Suburban,315803.71
150.64,6,Suburban,361699.26
55.36,2,City Center,188306.59
131.99,4,Industrial,244197.86
157.3,6,Industrial,303586.09
103.4,3,Industrial,178333.98
148.03,7,City Center,519886.07
232.59,8,Industrial,435001.27
115.83,5,Rural,166729.29
135.73,6,Downtown,526471.99
90.48,4,City Center,312053.15
127.25,5,Downtown,487207.16
138.41,6,Rural,206818.86
127.79,5,Suburban,301323.39
79.21,2,Suburban,173417.37
128.25,5,Suburban,307611.94
178.49,7,City Center,609860.51
137.95,5,Suburban,319103.86
158.48,6,City Center,535793.46
110.52,5,City Center,377766.56
150.0,6,Downtown,584630.03
131.17,5,Suburban,308794.43
81.96,3,Industrial,162082.36
132.74,5,Suburban,316574.68
80.33,3,Suburban,194405.27
94.68,4,Suburban,230632.58
127.57,5,Industrial,231664.7
131.89,6,Industrial,249218.66
72.43,4,City Center,267043.1
162.16,7,Industrial,321197.15
142.88,6,City Center,479512.75
91.81,3,Downtown,349698.02
58.5,2,City Center,195284.82
114.2,5,Suburban,285821.63
102.16,5,Rural,152088.25
124.53,6,Rural,190016.62
105.48,4,Suburban,247855.67
39.7,1,City Center,123547.18
104.47,4,Suburban,254222.24
107.78,3,Industrial,185329.85
145.35,6,City Center,503699.32
92.07,4,Suburban,220697.03
187.15,7,Industrial,357646.48
43.53,2,Industrial,80109.57
172.45,8,City Center,595071.1
111.03,4,Downtown,419178.34
154.38,7,Downtown,617235.88
123.19,6,Industrial,243926.09
165.58,7,Downtown,647232.78
104.51,4,Industrial,190231.28
76.06,3,Downtown,287391.14
176.82,7,Industrial,329225.26
115.46,4,Industrial,215304.16
128.86,6,Industrial,247828.51
169.39,7,Industrial,319956.11
78.72,3,Rural,118408.79
143.82,5,Downtown,545815.73
96.4,3,Industrial,174014.31
114.71,5,Suburban,276270.45
122.89,5,City Center,426347.48
59.99,2,Suburban,142395.25
88.85,4,Suburban,222862.04
174.04,7,Rural,241591.92
155.45,7,Downtown,612759.77
117.49,4,Rural,158557.42
129.72,5,Downtown,510807.28
108.23,5,Industrial,210948.45
174.26,7,Rural,236269.34
111.99,5,City Center,381170.69
129.27,5,Downtown,510988.89
165.84,8,Rural,239709.21
88.91,4,City Center,306245.42
182.35,8,Suburban,449063.13
58.78,2,Industrial,104809.32
185.19,7,Industrial,354514.53
105.09,5,Suburban,255149.95
110.29,5,Rural,169864.05
44.4,2,Suburban,100101.19
101.81,4,City Center,343173.63
78.41,4,Downtown,305273.09
95.69,3,Rural,129084.15
114.51,4,Downtown,444511.46
158.31,7,Suburban,391499.33
128.3,5,Industrial,246423.2
132.31,6,Downtown,531982.73
76.18,3,Downtown,304889.29
84.77,4,Industrial,161259.75
191.95,7,Downtown,734640.5
90.59,4,Downtown,355148.86
186.25,8,Industrial,361394.5
110.28,5,Industrial,214666.33
120.09,6,Suburban,309056.03
162.81,7,Suburban,405277.21
170.88,7,Downtown,669857.94
115.57,4,Rural,164244.5
104.47,4,Suburban,255998.56
117.76,5,Suburban,285596.36
133.52,6,Rural,189775.3
155.65,6,Rural,206663.15
120.17,5,Industrial,236869.79
144.76,6,Suburban,358921.9
185.53,7,City Center,636596.17
135.25,6,City Center,457930.15
132.47,5,Downtown,507015.4
59.24,2,Suburban,147199.13
30.0,1,City Center,90797.0
135.54,5,Suburban,318191.06
116.21,4,Suburban,276008.06
99.41,4,City Center,343212.08
129.74,5,Suburban,307172.42
117.58,5,Rural,170252.85
165.11,7,Downtown,656862.24
123.44,5,Industrial,243013.65
90.12,4,City Center,311923.21
159.61,6,Industrial,308903.97
111.31,4,Downtown,437032.65
141.06,6,Rural,195932.47
100.9,4,Rural,144257.57
94.01,4,Rural,129295.92
123.37,6,Rural,191311.73
120.51,5,City Center,417370.44
139.19,6,City Center,473865.24
109.25,5,Suburban,275466.34
46.55,2,Suburban,117007.22
102.69,5,Downtown,409345.66
151.75,6,Suburban,366267.48
108.1,4,Downtown,418917.35
110.14,4,Downtown,419530.32
159.46,7,Downtown,626814.71
91.52,4,Rural,138895.07
58.29,2,Industrial,99551.81
113.57,5,Industrial,229187.13
100.63,4,City Center,337776.13
81.35,3,Downtown,315445.52
112.98,5,Rural,171888.86
139.66,5,Suburban,336655.45
119.63,5,Suburban,293915.92
132.28,5,City Center,437801.73
192.54,7,City Center,639742.92
106.28,4,Downtown,404240.96
131.13,5,Downtown,501771.81
99.63,4,Suburban,233173.93
86.15,3,Suburban,203507.22
96.6,4,Suburban,224615.39
100.85,4,Suburban,244894.31
134.38,5,Industrial,252738.55
213.96,8,Downtown,826533.61
91.36,4,Downtown,359562.92
103.33,4,Suburban,243782.98
117.48,6,Rural,175617.08
135.83,5,Suburban,325441.91
130.54,4,City Center,439398.1
171.36,7,Rural,235730.83
30.0,1,City Center,102679.0
30.0,1,Rural,40786.0
100.16,3,City Center,333506.62
163.89,7,Suburban,397722.02
57.37,3,Suburban,146441.16
30.0,1,Rural,41051.0
142.85,5,City Center,472519.53
129.75,6,Industrial,260230.43
76.39,3,Rural,100881.66
80.58,3,Rural,117814.42
81.21,3,Downtown,310612.88
124.42,4,Rural,164324.41
94.95,3,Industrial,176988.08
139.76,6,Suburban,345313.11
30.0,1,City Center,107440.0
85.73,4,Downtown,332300.74
74.96,3,City Center,262165.52
109.75,4,Suburban,266325.75
98.48,3,Rural,135430.09
151.91,7,Industrial,291368.63
45.63,2,Downtown,183653.85
121.82,5,Industrial,233247.49
142.33,6,Industrial,276001.19
194.27,8,Industrial,362706.85
100.73,4,Industrial,196996.04
132.98,5,Suburban,306673.69
47.85,2,Industrial,85113.23
30.0,1,Industrial,60370.0
153.79,6,Suburban,371534.95
119.78,5,City Center,418434.76
167.14,6,Suburban,393376.02
65.06,2,Rural,84705.88
140.8,6,Suburban,349431.17
194.75,8,City Center,661293.14
136.79,5,Rural,177319.22
131.06,4,Rural,163330.26
120.34,5,Downtown,477913.85
57.16,2,Industrial,111877.11
174.22,7,Rural,247958.92
95.57,4,Rural,135078.69
140.18,6,City Center,484352.99
57.48,3,Rural,89722.63
72.82,2,City Center,238364.84
177.4,7,Industrial,337823.24
106.11,3,Downtown,408161.68
178.13,7,Downtown,695280.57
116.87,4,Industrial,216535.16
46.32,2,Industrial,83477.13
155.68,6,Suburban,378806.41
96.4,4,Rural,134337.31
147.95,5,Rural,202530.55
121.01,5,Rural,180385.43
58.28,2,City Center,193058.81
126.57,5,Suburban,306231.58
207.85,8,Rural,294258.93
139.72,6,City Center,489075.38
117.7,4,City Center,385715.87
163.01,6,Downtown,629910.08
128.43,6,City Center,441919.22
128.38,5,Industrial,239614.05
76.33,2,City Center,250395.98
129.35,5,Industrial,236048.88
161.42,6,Industrial,305078.6
86.56,3,Downtown,339191.3
176.98,7,Downtown,698711.41
116.33,6,City Center,401042.28
84.49,3,Downtown,333654.27
159.91,5,Downtown,601390.49
108.53,5,Rural,152580.23
150.38,6,City Center,502792.79
108.33,4,City Center,356766.96
117.61,4,City Center,383503.86
139.74,6,Downtown,548569.43
131.64,5,Downtown,519119.59
40.18,1,Industrial,74205.09
75.15,4,Suburban,199266.5
157.18,6,Suburban,372857.8
114.71,5,Suburban,276872.07
99.05,5,Rural,144542.75
65.66,2,Downtown,256626.64
76.81,4,Industrial,163270.82
39.13,1,Industrial,61958.08
115.95,4,Suburban,267806.54
96.06,4,Rural,138931.5
81.34,3,Rural,108350.48
117.28,4,Suburban,275837.13
134.56,5,Suburban,316936.65
203.73,8,Downtown,797884.71
59.52,2,Rural,84710.66
166.38,6,Industrial,309618.86
158.92,7,Suburban,378563.12
88.84,4,Downtown,358202.02
128.13,4,Industrial,239078.16
101.69,4,Rural,150718.67
127.43,5,Suburban,307549.09
180.37,7,Suburban,429624.48
144.22,6,Downtown,573501.87
140.34,5,Downtown,549783.17
102.79,4,Rural,142988.63
60.64,2,Suburban,141790.47
111.66,5,Downtown,439891.45
168.26,8,Suburban,424503.65
58.91,2,Rural,79356.29
77.8,3,Suburban,180032.85
125.05,5,Industrial,229359.06
80.61,3,Suburban,194340.62
88.3,3,City Center,290282.19
103.06,4,City Center,343285.17
65.38,3,Rural,92357.3
81.04,4,Rural,113618.13
148.14,5,Rural,198058.12
67.71,3,Industrial,134964.81
56.09,3,Industrial,119443.67
94.8,4,Suburban,233354.0
149.28,6,Downtown,587821.77
112.12,5,City Center,378799.38
101.42,5,City Center,351310.27
121.77,6,City Center,418259.06
50.17,2,Suburban,122207.41
139.79,6,Suburban,338883.45
135.34,5,Rural,182046.4
103.63,4,Downtown,401771.81
160.24,6,Rural,216852.98
74.9,3,Suburban,172219.31
165.12,6,Industrial,299073.54
126.18,5,Rural,175947.75
106.54,4,Suburban,261543.79
119.21,5,Suburban,292655.11
115.71,4,Industrial,216542.11
168.81,7,Industrial,327652.97
76.93,2,Industrial,126934.25
89.5,3,Downtown,341528.31
161.45,7,Suburban,398269.23
96.18,3,Industrial,177717.9
156.02,7,Downtown,610264.63
187.98,8,City Center,651970.32
103.93,4,City Center,351877.6
147.25,7,City Center,512634.48
73.85,3,Suburban,175156.62
150.19,6,Downtown,579622.66
127.98,6,Downtown,504753.36
138.92,6,City Center,477328.59
94.18,4,Rural,138919.12
53.56,3,City Center,185760.99
140.13,5,Suburban,337162.17
37.46,2,City Center,126101.62
107.31,4,City Center,369130.94
157.65,6,Downtown,608392.46
127.68,5,City Center,431015.73
197.93,8,Industrial,369886.56
161.0,7,Industrial,312015.55
93.84,4,Rural,139144.06
121.09,5,Suburban,294850.07
118.11,5,Suburban,292770.34
56.71,3,Downtown,229008.25
82.38,4,Suburban,204674.09
97.57,4,Rural,133739.56
38.55,2,Industrial,70449.77
121.9,5,Downtown,485811.09
110.04,4,Industrial,210631.69
53.08,2,Rural,67449.24
136.17,4,Downtown,517968.8
148.63,6,City Center,500244.73
129.08,5,Suburban,302917.76
107.04,5,Rural,163000.27
143.66,6,Downtown,561899.9
147.21,6,Industrial,286804.22
132.3,6,Downtown,532941.5
87.02,4,City Center,309305.53
131.06,5,Rural,175022.03
167.82,7,Downtown,649503.29
96.13,4,Rural,136922.84
203.92,7,Rural,272962.57
98.97,4,Industrial,178968.14
121.3,6,Suburban,301191.56
93.1,4,City Center,318016.73
128.93,5,Downtown,494307.92
50.31,1,Suburban,115405.26
98.16,4,Industrial,179634.49
76.32,3,Suburban,180542.3
125.41,5,Rural,166722.53
159.78,6,Rural,216979.9
145.84,5,City Center,485220.74
30.0,1,Downtown,109718.0
201.68,8,Downtown,781839.75
131.81,5,Industrial,247949.8
88.94,4,City Center,310991.1
126.29,5,Downtown,492723.91
127.05,5,Rural,184186.59
93.33,3,City Center,300123.15
127.92,5,Suburban,307847.33
95.7,3,City Center,327061.33
103.83,4,City Center,343334.56
92.55,3,Downtown,348642.92
62.69,3,Industrial,117637.72
125.83,6,Industrial,252333.19
143.41,6,Downtown,566810.92
140.6,6,Downtown,559096.7
152.8,7,Downtown,610005.54
132.97,5,Industrial,250818.41
98.69,4,Downtown,378936.43
153.59,6,Suburban,361525.11
65.7,3,Suburban,163504.6
83.97,4,Rural,121402.14
81.43,3,Suburban,191959.99
163.2,6,City Center,545161.73
157.71,7,Rural,225708.54
139.49,6,Suburban,339793.42
162.88,6,City Center,555122.58
84.83,3,Suburban,199525.38
133.94,5,City Center,446026.41
114.99,5,Downtown,450931.58
153.88,7,City Center,525446.85
115.39,4,Downtown,450928.61
104.6,4,City Center,355484.85
141.64,5,City Center,470087.02
155.05,7,Suburban,380991.53
93.27,4,City Center,315364.58
117.56,4,Suburban,270533.95
77.66,3,City Center,253594.12
30.0,1,Industrial,50674.0
128.02,5,Rural,170412.39
144.36,5,Suburban,339763.43
130.48,6,Suburban,319035.34
42.02,2,Downtown,167100.36
105.97,4,Industrial,190970.03
31.27,1,Downtown,128830.31
174.79,7,Industrial,338292.07
76.56,3,Industrial,136884.73
170.22,7,City Center,571541.43
157.83,6,Downtown,615464.75
83.98,4,Rural,125768.39
74.69,3,Industrial,145645.9
134.01,5,Industrial,255338.21
86.23,3,Suburban,198541.08
124.1,4,City Center,405231.16
100.69,5,Rural,159351.9
48.75,2,Industrial,91394.5
30.78,1,Suburban,62942.56
129.07,5,Downtown,508602.79
97.54,4,Industrial,185527.54
97.88,5,Suburban,247725.81
147.83,5,Downtown,570584.94
166.94,7,City Center,566914.07
109.1,4,Downtown,416797.74
106.38,5,Industrial,205517.08
140.01,6,Rural,196285.72
65.72,2,Downtown,240807.02
128.93,5,Rural,172401.12
142.08,5,Rural,186798.44
147.21,6,Downtown,580122.23
42.53,2,City Center,144302.68
89.55,3,Downtown,342011.26
84.87,3,Suburban,207181.94
124.0,5,Rural,182688.48
139.23,5,Industrial,266828.67
179.87,8,Rural,262603.42
100.2,4,Industrial,198919.07
100.1,4,Suburban,239683.2
165.99,6,Suburban,395947.76
131.86,5,Suburban,320461.16
170.71,7,Downtown,671195.21
131.55,5,Rural,182963.12
73.72,3,Industrial,141196.0
66.67,3,Suburban,168744.73
57.94,3,Suburban,142348.02
146.48,6,Industrial,280428.11
167.54,7,Rural,230709.87
193.97,8,Rural,266183.49
153.72,6,Industrial,289333.32
166.51,7,City Center,559839.63
96.8,4,Rural,140350.35
73.74,2,Industrial,121178.05
154.0,7,Industrial,303205.76
136.71,5,Suburban,322628.46
124.3,5,Industrial,244020.66
135.49,5,Downtown,533826.01
132.93,6,Suburban,325950.84
171.35,8,Suburban,422933.35
171.8,6,Rural,231017.42
141.77,5,City Center,484108.44
153.83,5,Rural,208445.11
